"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"29.05.2012","1,8321","1,8377","1,8410","1,8255","","-0,27%"
"28.05.2012","1,8370","1,8458","1,8478","1,8269","","-0,64%"
"25.05.2012","1,8489","1,8468","1,8527","1,8340","","0,00%"
"24.05.2012","1,8489","1,8512","1,8590","1,8370","","-0,11%"
"23.05.2012","1,8510","1,8344","1,8600","1,8344","","0,90%"
"22.05.2012","1,8344","1,8246","1,8361","1,8190","","0,58%"
"21.05.2012","1,8238","1,8368","1,8381","1,8210","","-0,70%"
"18.05.2012","1,8366","1,8313","1,8431","1,8250","","0,29%"
"17.05.2012","1,8313","1,8263","1,8330","1,8120","","0,27%"
"16.05.2012","1,8263","1,8273","1,8345","1,8160","","0,10%"
"15.05.2012","1,8245","1,8112","1,8274","1,7980","","0,77%"
"14.05.2012","1,8105","1,7863","1,8138","1,7837","","1,43%"
"11.05.2012","1,7850","1,7866","1,7964","1,7805","","-0,03%"
"10.05.2012","1,7856","1,7935","1,7953","1,7791","","-0,49%"
"09.05.2012","1,7944","1,7774","1,8012","1,7760","","0,96%"
"08.05.2012","1,7774","1,7610","1,7844","1,7580","","0,93%"
"07.05.2012","1,7610","1,7665","1,7725","1,7585","","0,14%"
"04.05.2012","1,7585","1,7628","1,7649","1,7520","","-0,24%"
"03.05.2012","1,7628","1,7606","1,7651","1,7510","","0,15%"
"02.05.2012","1,7601","1,7546","1,7670","1,7529","","0,29%"
"01.05.2012","1,7550","1,7570","1,7641","1,7528","","-0,09%"
"30.04.2012","1,7565","1,7607","1,7651","1,7501","","-0,24%"
"27.04.2012","1,7608","1,7667","1,7720","1,7560","","-0,18%"
"26.04.2012","1,7640","1,7698","1,7727","1,7590","","-0,33%"
"25.04.2012","1,7698","1,7811","1,7838","1,7680","","-0,63%"
"24.04.2012","1,7811","1,7962","1,7971","1,7780","","-0,80%"
"23.04.2012","1,7955","1,7916","1,7988","1,7911","","0,19%"
"20.04.2012","1,7921","1,7917","1,7954","1,7860","","-0,03%"
"19.04.2012","1,7926","1,7870","1,7952","1,7833","","0,27%"
"18.04.2012","1,7877","1,7890","1,8010","1,7850","","-0,07%"
"17.04.2012","1,7890","1,7963","1,8007","1,7850","","-0,41%"
"16.04.2012","1,7963","1,7980","1,8070","1,7930","","-0,01%"
"13.04.2012","1,7965","1,7945","1,8001","1,7855","","0,11%"
"12.04.2012","1,7945","1,8083","1,8098","1,7930","","-0,76%"
"11.04.2012","1,8083","1,8145","1,8175","1,7990","","-0,31%"
"10.04.2012","1,8140","1,7982","1,8184","1,7902","","0,87%"
"09.04.2012","1,7983","1,7930","1,8052","1,7902","","0,28%"
"06.04.2012","1,7932","1,7926","1,7966","1,7867","","0,03%"
"05.04.2012","1,7927","1,7927","1,8005","1,7835","","-0,08%"
"04.04.2012","1,7942","1,7821","1,7986","1,7820","","0,68%"
"03.04.2012","1,7821","1,7770","1,7860","1,7720","","0,29%"
"02.04.2012","1,7770","1,7809","1,7872","1,7740","","-0,31%"
"30.03.2012","1,7825","1,7869","1,7883","1,7740","","-0,17%"
"29.03.2012","1,7855","1,7809","1,7893","1,7650","","0,20%"
"28.03.2012","1,7819","1,7885","1,7920","1,7760","","-0,33%"
"27.03.2012","1,7878","1,7854","1,7902","1,7762","","0,09%"
"26.03.2012","1,7862","1,8016","1,8030","1,7830","","-0,77%"
"23.03.2012","1,8000","1,8090","1,8111","1,7940","","-0,50%"
"22.03.2012","1,8090","1,8140","1,8195","1,8020","","-0,22%"
"21.03.2012","1,8130","1,8240","1,8242","1,8050","","-0,60%"
"20.03.2012","1,8239","1,8048","1,8270","1,8048","","1,06%"
"19.03.2012","1,8048","1,7963","1,8130","1,7905","","0,55%"
"16.03.2012","1,7949","1,7970","1,8061","1,7900","","-0,12%"
"15.03.2012","1,7970","1,8078","1,8114","1,7930","","-0,60%"
"14.03.2012","1,8078","1,7916","1,8155","1,7850","","0,96%"
"13.03.2012","1,7906","1,7957","1,8059","1,7830","","-0,22%"
"12.03.2012","1,7945","1,7872","1,8020","1,7850","","0,42%"
"09.03.2012","1,7870","1,7758","1,7890","1,7740","","0,63%"
"08.03.2012","1,7758","1,7803","1,7839","1,7690","","-0,35%"
"07.03.2012","1,7820","1,7913","1,7960","1,7810","","-0,67%"
"06.03.2012","1,7940","1,7718","1,7970","1,7699","","1,36%"
"05.03.2012","1,7699","1,7681","1,7790","1,7620","","0,12%"
"02.03.2012","1,7677","1,7525","1,7702","1,7517","","0,81%"
"01.03.2012","1,7535","1,7509","1,7610","1,7470","","0,25%"
"29.02.2012","1,7491","1,7554","1,7554","1,7370","","-0,34%"
"28.02.2012","1,7550","1,7664","1,7671","1,7501","","-0,53%"
"27.02.2012","1,7643","1,7652","1,7770","1,7624","","-0,11%"
"24.02.2012","1,7662","1,7607","1,7721","1,7519","","0,29%"
"23.02.2012","1,7611","1,7609","1,7690","1,7490","","0,01%"
"22.02.2012","1,7609","1,7512","1,7635","1,7455","","0,55%"
"21.02.2012","1,7512","1,7429","1,7580","1,7340","","0,48%"
"20.02.2012","1,7429","1,7484","1,7550","1,7330","","-0,54%"
"17.02.2012","1,7523","1,7612","1,7710","1,7500","","-0,54%"
"16.02.2012","1,7619","1,7690","1,7832","1,7604","","-0,39%"
"15.02.2012","1,7688","1,7709","1,7709","1,7532","","-0,07%"
"14.02.2012","1,7701","1,7657","1,7782","1,7610","","0,25%"
"13.02.2012","1,7657","1,7625","1,7682","1,7495","","0,15%"
"10.02.2012","1,7630","1,7526","1,7737","1,7510","","0,56%"
"09.02.2012","1,7531","1,7504","1,7660","1,7400","","0,12%"
"08.02.2012","1,7510","1,7497","1,7555","1,7370","","0,17%"
"07.02.2012","1,7481","1,7587","1,7650","1,7480","","-0,60%"
"06.02.2012","1,7587","1,7576","1,7700","1,7548","","0,33%"
"03.02.2012","1,7530","1,7577","1,7637","1,7412","","-0,30%"
"02.02.2012","1,7582","1,7547","1,7674","1,7487","","0,06%"
"01.02.2012","1,7571","1,7758","1,7848","1,7503","","-1,14%"
"31.01.2012","1,7773","1,7859","1,7896","1,7632","","-0,59%"
"30.01.2012","1,7878","1,7782","1,7952","1,7767","","0,62%"
"27.01.2012","1,7768","1,7936","1,7983","1,7733","","-0,94%"
"26.01.2012","1,7936","1,8064","1,8106","1,7832","","-0,72%"
"25.01.2012","1,8066","1,8195","1,8325","1,8054","","-0,85%"
"24.01.2012","1,8220","1,8173","1,8325","1,8140","","0,22%"
"23.01.2012","1,8180","1,8320","1,8410","1,8150","","-0,66%"
"20.01.2012","1,8300","1,8250","1,8350","1,8225","","0,21%"
"19.01.2012","1,8261","1,8306","1,8392","1,8202","","-0,26%"
"18.01.2012","1,8308","1,8426","1,8446","1,8303","","-0,76%"
"17.01.2012","1,8449","1,8534","1,8538","1,8332","","-0,45%"
"16.01.2012","1,8533","1,8638","1,8677","1,8479","","-0,41%"
"13.01.2012","1,8609","1,8510","1,8692","1,8422","","0,53%"
"12.01.2012","1,8510","1,8542","1,8602","1,8352","","-0,22%"
"11.01.2012","1,8550","1,8683","1,8726","1,8512","","-0,73%"
"10.01.2012","1,8686","1,8700","1,8782","1,8587","","0,03%"
"09.01.2012","1,8680","1,8812","1,8820","1,8640","","-0,51%"
"06.01.2012","1,8776","1,8815","1,8880","1,8665","","-0,29%"
"05.01.2012","1,8830","1,8770","1,8890","1,8715","","0,24%"
"04.01.2012","1,8785","1,8761","1,8925","1,8600","","0,29%"
"03.01.2012","1,8730","1,8895","1,8960","1,8665","","-1,19%"
"02.01.2012","1,8955","1,8822","1,9005","1,8725","","0,56%"
